time,cloud_cover,evaporation,humidity,specific_humidity,precip,pressure,sea_level_pressure,thermal_rad,solar_rad,wind_speed,temp_max_24h,temp_min_24h,wind_u,wind_v,cloud_cover_lag1,cloud_cover_lag2,cloud_cover_lag3,cloud_cover_lag6,cloud_cover_lag12,evaporation_lag1,evaporation_lag2,evaporation_lag3,evaporation_lag6,evaporation_lag12,humidity_lag1,humidity_lag2,humidity_lag3,humidity_lag6,humidity_lag12,specific_humidity_lag1,specific_humidity_lag2,specific_humidity_lag3,specific_humidity_lag6,specific_humidity_lag12,precip_lag1,precip_lag2,precip_lag3,precip_lag6,precip_lag12,pressure_lag1,pressure_lag2,pressure_lag3,pressure_lag6,pressure_lag12,sea_level_pressure_lag1,sea_level_pressure_lag2,sea_level_pressure_lag3,sea_level_pressure_lag6,sea_level_pressure_lag12,thermal_rad_lag1,thermal_rad_lag2,thermal_rad_lag3,thermal_rad_lag6,thermal_rad_lag12,solar_rad_lag1,solar_rad_lag2,solar_rad_lag3,solar_rad_lag6,solar_rad_lag12,wind_speed_lag1,wind_speed_lag2,wind_speed_lag3,wind_speed_lag6,wind_speed_lag12,temp_2m_lag1,temp_2m_lag2,temp_2m_lag3,temp_2m_lag6,temp_2m_lag12,temp_max_24h_lag1,temp_max_24h_lag2,temp_max_24h_lag3,temp_max_24h_lag6,temp_max_24h_lag12,temp_min_24h_lag1,temp_min_24h_lag2,temp_min_24h_lag3,temp_min_24h_lag6,temp_min_24h_lag12,wind_u_lag1,wind_u_lag2,wind_u_lag3,wind_u_lag6,wind_u_lag12,wind_v_lag1,wind_v_lag2,wind_v_lag3,wind_v_lag6,wind_v_lag12,temp_2m_roll3,temp_2m_roll6,temp_2m_roll12,precip_roll3,precip_roll6,precip_roll12,humidity_roll3,humidity_roll6,humidity_roll12,pressure_roll3,pressure_roll6,pressure_roll12,solar_rad_roll3,solar_rad_roll6,solar_rad_roll12,month_sin,month_cos,temp_2m_anomaly
1988-01-01,64.67918,3.319903,81.54589,17.957159,6.472338,1004.91364,1009.10944,411.39188,256.69525,0.4647373426230266,27.207947,25.671448,0.247855,0.39312682,67.77798,64.25475,65.8699,74.696724,68.48209,3.650998,4.1329184,5.5726123,5.5917892,3.866583,81.87877,80.644806,79.91169,83.723915,82.44374,17.773926,17.555187,17.162048,17.586796,18.042032,7.2103405,5.028085,4.18059,9.671412,6.9504647,1007.15515,1006.28625,1007.868,1006.39105,1004.65607,1011.40466,1010.1306,1011.931,1010.6656,1008.8114,416.0277,408.3258,405.20306,416.04718,414.1744,226.21965,255.40472,261.56122,162.26126,239.85652,3.456611049451725,4.810884127935026,6.4371459491677125,6.668607371674014,1.1920659875303086,26.242502,26.269308,26.074558,25.644054,26.27711,27.133142,27.107702,26.946852,26.38698,27.080507,25.417236,25.49519,25.283854,24.99878,25.54504,-3.3005226,-4.316674,-5.2758727,-5.670792,1.0169294,1.026991,2.1238954,3.688091,3.508909,0.6219935,26.304468,26.083050666666665,26.12714625,6.236921166666666,5.2805355,8.074234833333334,81.35648866666666,81.01846266666666,81.89686425000001,1006.1183466666666,1006.6761133333332,1006.018785,246.10654,237.6584416666667,212.4609225,0.4999999999999999,0.8660254037844387,0.1767013157894723
1988-02-01,62.962902,3.8546908,80.169205,18.04477,8.4106455,1004.74274,1008.8559,411.60428,250.52762,2.18015721452744,27.542168,26.034883,2.1800723,0.019241799,64.67918,67.77798,64.25475,74.37544,65.87618,3.319903,3.650998,4.1329184,5.854959,4.4567537,81.54589,81.87877,80.644806,81.44512,81.01551,17.957159,17.773926,17.555187,17.218658,18.048262,6.472338,7.2103405,5.028085,4.451732,9.800668,1004.91364,1007.15515,1006.28625,1006.6108,1004.66284,1009.10944,1011.40466,1010.1306,1010.826,1008.83264,411.39188,416.0277,408.3258,410.6715,414.0385,256.69525,226.21965,255.40472,200.27983,232.57999,0.4647373426230266,3.456611049451725,4.810884127935026,6.946362799948545,2.985534253025616,26.401594,26.242502,26.269308,25.765717,26.572737,27.207947,27.133142,27.107702,26.546736,27.372261,25.671448,25.417236,25.49519,25.066723,25.881819,0.247855,-3.3005226,-4.316674,-5.612805,2.9846954,0.39312682,1.026991,2.1238954,4.092478,-0.07076825,26.462553,26.246025,26.14138175,7.364441333333333,5.940354416666668,7.958399624999999,81.19795500000001,80.80581016666667,81.82633883333334,1005.6038433333332,1006.36477,1006.0254433333332,244.48084000000003,246.0330733333333,213.95655833333333,0.8660254037844386,0.5000000000000001,0.3321217368421081
1988-03-01,55.9929,2.7746825,79.46403,18.098358,4.2620983,1006.27014,1010.4793,410.41904,273.063,0.9175011244686953,27.763712,26.226734,-0.5974416,-0.6963274,62.962902,64.67918,67.77798,72.712234,71.19407,3.8546908,3.319903,3.650998,5.840982,4.1559453,80.169205,81.54589,81.87877,80.6845,84.121574,18.04477,17.957159,17.773926,17.028843,18.46308,8.4106455,6.472338,7.2103405,4.3401275,12.477589,1004.74274,1004.91364,1007.15515,1007.22284,1005.3652,1008.8559,1009.10944,1011.40466,1011.38007,1009.4998,411.60428,411.39188,416.0277,408.3183,422.7977,250.52762,256.69525,226.21965,225.78998,195.39836,2.18015721452744,0.4647373426230266,3.456611049451725,6.69614799807222,3.3305113656830554,26.743563,26.401594,26.242502,25.744625,26.329529,27.542168,27.207947,27.133142,26.518766,27.096575,26.034883,25.671448,25.417236,25.023315,25.70037,2.1800723,0.247855,-3.3005226,-4.9390535,3.298312,0.019241799,0.39312682,1.026991,4.5215206,-0.4619999,26.708371666666665,26.45191383333333,26.195584166666663,6.381693933333334,5.92734955,7.273775400000001,80.39304166666666,80.6023985,81.43821016666666,1005.30884,1006.2059866666668,1006.100855,260.09529,253.91191,220.42861166666668,1.0,6.123233995736766e-17,0.4791828421052635
1988-04-01,70.378975,4.174818,83.427124,18.830719,9.988742,1004.7802,1008.92755,423.43185,199.77904,0.9234407102411522,27.573803,26.08072,0.79271406,-0.473653,55.9929,62.962902,64.67918,65.8699,64.52048,2.7746825,3.8546908,3.319903,5.5726123,3.750965,79.46403,80.169205,81.54589,79.91169,81.886696,18.098358,18.04477,17.957159,17.162048,18.014803,4.2620983,8.4106455,6.472338,4.18059,6.989603,1006.27014,1004.74274,1004.91364,1007.868,1005.648,1010.4793,1008.8559,1009.10944,1011.931,1009.82324,410.41904,411.60428,411.39188,405.20306,412.15048,273.063,250.52762,256.69525,261.56122,225.05072,0.9175011244686953,2.18015721452744,0.4647373426230266,6.4371459491677125,1.2931056210806176,26.979958,26.743563,26.401594,26.074558,26.377607,27.763712,27.542168,27.207947,26.946852,27.162231,26.226734,26.034883,25.671448,25.283854,25.64591,-0.5974416,2.1800723,0.247855,-5.2758727,1.086037,-0.6963274,0.019241799,0.39312682,3.688091,0.7018873,26.838708,26.571588,26.230167166666664,7.5538286,6.895374883333333,7.523703650000001,81.02011966666667,81.18830416666667,81.56657916666667,1005.26436,1005.6913533333332,1006.0285383333334,241.12322000000003,243.61488,218.32263833333332,0.8660254037844387,-0.4999999999999998,0.3051188421052622
1988-05-01,73.20764,4.4188476,84.201385,18.442936,9.53025,1005.8214,1009.92804,423.0556,171.83727,3.6725965600554193,27.104435,25.618029,-3.2818909,1.6483803,70.378975,55.9929,62.962902,64.25475,70.366554,4.174818,2.7746825,3.8546908,4.1329184,5.00535,83.427124,79.46403,80.169205,80.644806,83.17434,18.830719,18.098358,18.04477,17.555187,17.983364,9.988742,4.2620983,8.4106455,5.028085,9.771659,1004.7802,1006.27014,1004.74274,1006.28625,1005.6434,1008.92755,1010.4793,1008.8559,1010.1306,1009.83704,423.43185,410.41904,411.60428,408.3258,416.8204,199.77904,273.063,250.52762,255.40472,174.50864,0.9234407102411522,0.9175011244686953,2.18015721452744,4.810884127935026,4.449966476460842,26.792603,26.979958,26.743563,26.269308,26.099764,27.573803,27.763712,27.542168,27.107702,26.872175,26.08072,26.226734,26.034883,25.49519,25.428951,0.79271406,-0.5974416,2.1800723,-4.316674,-3.6326544,-0.473653,-0.6963274,0.019241799,2.1238954,2.5702186,26.69617733333333,26.579365166666665,26.248184416666664,7.9270301,7.6457357166666675,7.503586233333333,82.36417966666666,81.78106733333334,81.65216625000001,1005.6239133333332,1005.6138783333332,1006.0433716666666,214.89310333333333,229.68697166666664,218.10002416666669,0.4999999999999999,-0.8660254037844387,-0.0962255789473651
1988-06-01,76.2773,6.561035,82.3899,17.99877,12.334832,1004.9506,1009.1377,419.09988,147.4559,7.99607801196424,27.168934,25.498047,-7.098977,3.679917,73.20764,70.378975,55.9929,67.77798,77.21041,4.4188476,4.174818,2.7746825,3.650998,7.3345485,84.201385,83.427124,79.46403,81.87877,82.72956,18.442936,18.830719,18.098358,17.773926,17.785984,9.53025,9.988742,4.2620983,7.2103405,16.496674,1005.8214,1004.7802,1006.27014,1007.15515,1004.45825,1009.92804,1008.92755,1010.4793,1011.40466,1008.7386,423.0556,423.43185,410.41904,416.0277,420.18378,171.83727,199.77904,273.063,226.21965,133.78145,3.6725965600554193,0.9234407102411522,0.9175011244686953,3.456611049451725,8.369007974813918,26.315971,26.792603,26.979958,26.242502,26.00376,27.104435,27.573803,27.763712,27.133142,26.88407,25.618029,26.08072,26.226734,25.417236,25.24738,-3.2818909,0.79271406,-0.5974416,-3.3005226,-7.175099,1.6483803,-0.473653,-0.6963274,1.026991,4.3079286,26.46481,26.58659083333333,26.271692416666667,10.617941333333334,8.499817633333334,7.156766066666667,83.33946966666667,81.86625566666667,81.62386124999999,1005.1840666666668,1005.2464533333332,1006.0844008333332,173.02407000000002,216.55968000000004,219.23956166666667,1.2246467991473532e-16,-1.0,0.0783849999999972
1988-07-01,72.54912,6.5362926,78.77721,16.890541,2.31625,1006.2192,1010.47125,403.50446,201.11725,7.8312636353130145,26.813562,25.239452,-6.09666,4.915224,76.2773,73.20764,70.378975,64.67918,74.696724,6.561035,4.4188476,4.174818,3.319903,5.5917892,82.3899,84.201385,83.427124,81.54589,83.723915,17.99877,18.442936,18.830719,17.957159,17.586796,12.334832,9.53025,9.988742,6.472338,9.671412,1004.9506,1005.8214,1004.7802,1004.91364,1006.39105,1009.1377,1009.92804,1008.92755,1009.10944,1010.6656,419.09988,423.0556,423.43185,411.39188,416.04718,147.4559,171.83727,199.77904,256.69525,162.26126,7.99607801196424,3.6725965600554193,0.9234407102411522,0.4647373426230266,6.668607371674014,26.285856,26.315971,26.792603,26.401594,25.644054,27.168934,27.104435,27.573803,27.207947,26.38698,25.498047,25.618029,26.08072,25.671448,24.99878,-7.098977,-3.2818909,0.79271406,0.247855,-5.670792,3.679917,1.6483803,-0.473653,0.39312682,3.508909,26.196766333333333,26.517737166666667,26.300393916666668,8.060444000000002,7.807136300000001,6.5438359,81.78949833333333,81.404809,81.21163583333333,1005.6637333333332,1005.4640466666668,1006.07008,173.47014,207.29668000000004,222.4775608333333,-0.4999999999999997,-0.8660254037844388,0.0604297894736838
1988-08-01,73.49496,6.242575,80.061455,17.00195,3.6419027,1006.84015,1011.1097,407.64023,210.17888,7.840492686970442,26.646965,25.14345,-6.4111223,4.5134063,72.54912,76.2773,73.20764,62.962902,74.37544,6.5362926,6.561035,4.4188476,3.8546908,5.854959,78.77721,82.3899,84.201385,80.169205,81.44512,16.890541,17.99877,18.442936,18.04477,17.218658,2.31625,12.334832,9.53025,8.4106455,4.451732,1006.2192,1004.9506,1005.8214,1004.74274,1006.6108,1010.47125,1009.1377,1009.92804,1008.8559,1010.826,403.50446,419.09988,423.0556,411.60428,410.6715,201.11725,147.4559,171.83727,250.52762,200.27983,7.8312636353130145,7.99607801196424,3.6725965600554193,2.18015721452744,6.946362799948545,25.988472,26.285856,26.315971,26.743563,25.765717,26.813562,27.168934,27.104435,27.542168,26.546736,25.239452,25.498047,25.618029,26.034883,25.066723,-6.09666,-7.098977,-3.2818909,2.1800723,-5.612805,4.915224,3.679917,1.6483803,0.019241799,4.092478,26.043202,26.36968966666667,26.30785733333333,6.097661566666667,7.012345833333334,6.476350125000001,80.40952166666666,81.38685066666666,81.09633041666666,1006.0033166666668,1005.813615,1006.0891925,186.25067666666664,200.57189,223.3024816666667,-0.8660254037844385,-0.5000000000000004,-0.0166651578947387
1988-09-01,72.56638,5.5440373,78.93811,16.790213,1.7047776,1007.66895,1011.71027,404.81973,249.39566,6.788593559177165,26.741644,25.173868,-5.125814,4.4509587,73.49496,72.54912,76.2773,55.9929,72.712234,6.242575,6.5362926,6.561035,2.7746825,5.840982,80.061455,78.77721,82.3899,79.46403,80.6845,17.00195,16.890541,17.99877,18.098358,17.028843,3.6419027,2.31625,12.334832,4.2620983,4.3401275,1006.84015,1006.2192,1004.9506,1006.27014,1007.22284,1011.1097,1010.47125,1009.1377,1010.4793,1011.38007,407.64023,403.50446,419.09988,410.41904,408.3183,210.17888,201.11725,147.4559,273.063,225.78998,7.840492686970442,7.8312636353130145,7.99607801196424,0.9175011244686953,6.69614799807222,25.855278,25.988472,26.285856,26.979958,25.744625,26.646965,26.813562,27.168934,27.763712,26.518766,25.14345,25.239452,25.498047,26.226734,25.023315,-6.4111223,-6.09666,-7.098977,-0.5974416,-4.9390535,4.5134063,4.915224,3.679917,-0.6963274,4.5215206,25.917499666666668,26.19115483333333,26.32153433333333,2.554310100000001,6.586125716666667,6.2567376333333335,79.25892499999999,81.29919733333332,80.95079791666667,1006.9094333333333,1006.04675,1006.1263683333332,220.23059666666663,196.62733333333333,225.2696216666667,-1.0,-1.8369701987210294e-16,-0.0255145789473694
1988-10-01,65.288734,5.152072,79.29146,17.052795,2.8239813,1006.72626,1010.7123,402.27866,275.34583,6.118308466663883,26.894703,25.283998,-5.247333,3.1462986,72.56638,73.49496,72.54912,70.378975,65.8699,5.5440373,6.242575,6.5362926,4.174818,5.5726123,78.93811,80.061455,78.77721,83.427124,79.91169,16.790213,17.00195,16.890541,18.830719,17.162048,1.7047776,3.6419027,2.31625,9.988742,4.18059,1007.66895,1006.84015,1006.2192,1004.7802,1007.868,1011.71027,1011.1097,1010.47125,1008.92755,1011.931,404.81973,407.64023,403.50446,423.43185,405.20306,249.39566,210.17888,201.11725,199.77904,261.56122,6.788593559177165,7.840492686970442,7.8312636353130145,0.9234407102411522,6.4371459491677125,25.908749,25.855278,25.988472,26.792603,26.074558,26.741644,26.646965,26.813562,27.573803,26.946852,25.173868,25.14345,25.239452,26.08072,25.283854,-5.125814,-6.4111223,-6.09666,0.79271406,-5.2758727,4.4509587,4.5134063,4.915224,-0.473653,3.688091,25.943549666666662,26.070158000000003,26.320873,2.723553866666668,5.391998933333333,6.143686908333334,79.43034166666666,80.60992,80.89911208333332,1007.0784533333332,1006.3710933333332,1006.0312233333334,244.97345666666664,209.2217983333333,226.41833916666667,-0.8660254037844386,0.5000000000000001,-0.0228866842105297
1988-11-01,63.59815,4.7826495,79.44196,17.3283,4.914366,1006.13416,1010.1139,405.88928,257.08102,5.7546374528348005,27.19272,25.506672,-5.270913,2.3094,65.288734,72.56638,73.49496,73.20764,64.25475,5.152072,5.5440373,6.242575,4.4188476,4.1329184,79.29146,78.93811,80.061455,84.201385,80.644806,17.052795,16.790213,17.00195,18.442936,17.555187,2.8239813,1.7047776,3.6419027,9.53025,5.028085,1006.72626,1007.66895,1006.84015,1005.8214,1006.28625,1010.7123,1011.71027,1011.1097,1009.92804,1010.1306,402.27866,404.81973,407.64023,423.0556,408.3258,275.34583,249.39566,210.17888,171.83727,255.40472,6.118308466663883,6.788593559177165,7.840492686970442,3.6725965600554193,4.810884127935026,26.066622,25.908749,25.855278,26.315971,26.269308,26.894703,26.741644,26.646965,27.104435,27.107702,25.283998,25.173868,25.14345,25.618029,25.49519,-5.247333,-5.125814,-6.4111223,-3.2818909,-4.316674,3.1462986,4.4509587,4.5134063,1.6483803,2.1238954,26.09843833333333,26.070820166666664,26.325092666666663,3.1477083,4.622684933333333,6.134210325000001,79.22384333333333,79.8166825,80.79887491666666,1006.8431233333332,1006.42322,1006.0185491666666,260.60750333333334,223.42909,226.55803083333333,-0.5000000000000004,0.8660254037844384,0.1262240526315778
1988-12-01,69.48881,3.858842,81.90377,17.752039,6.0332093,1005.1442,1009.2022,413.0046,241.57959,3.657280645100823,26.957157,25.399565,-3.357211,1.4508053,63.59815,65.288734,72.56638,76.2773,67.77798,4.7826495,5.152072,5.5440373,6.561035,3.650998,79.44196,79.29146,78.93811,82.3899,81.87877,17.3283,17.052795,16.790213,17.99877,17.773926,4.914366,2.8239813,1.7047776,12.334832,7.2103405,1006.13416,1006.72626,1007.66895,1004.9506,1007.15515,1010.1139,1010.7123,1011.71027,1009.1377,1011.40466,405.88928,402.27866,404.81973,419.09988,416.0277,257.08102,275.34583,249.39566,147.4559,226.21965,5.7546374528348005,6.118308466663883,6.788593559177165,7.99607801196424,3.456611049451725,26.319944,26.066622,25.908749,26.285856,26.242502,27.19272,26.894703,26.741644,27.168934,27.133142,25.506672,25.283998,25.173868,25.498047,25.417236,-5.270913,-5.247333,-5.125814,-7.098977,-3.3005226,2.3094,3.1462986,4.4509587,3.679917,1.026991,26.18164133333333,26.0495705,26.318080666666663,4.590518866666668,3.572414483333333,6.0361160583333335,80.21239666666666,79.73566083333333,80.80095825,1006.00154,1006.4554866666668,1005.85097,258.00214666666665,239.11637166666665,227.8380258333333,-2.4492935982947064e-16,1.0,0.0499643157894738
1989-01-01,70.55156,3.4466362,81.75026,17.89107,6.854395,1002.769,1006.95184,413.21,241.07588,0.7895776959764061,26.91401,25.58802,0.5479055,0.5685354,69.48881,63.59815,65.288734,72.54912,64.67918,3.858842,4.7826495,5.152072,6.5362926,3.319903,81.90377,79.44196,79.29146,78.77721,81.54589,17.752039,17.3283,17.052795,16.890541,17.957159,6.0332093,4.914366,2.8239813,2.31625,6.472338,1005.1442,1006.13416,1006.72626,1006.2192,1004.91364,1009.2022,1010.1139,1010.7123,1010.47125,1009.10944,413.0046,405.88928,402.27866,403.50446,411.39188,241.57959,257.08102,275.34583,201.11725,256.69525,3.657280645100823,5.7546374528348005,6.118308466663883,7.8312636353130145,0.4647373426230266,26.158358,26.319944,26.066622,25.988472,26.401594,26.957157,27.19272,26.894703,26.813562,27.207947,25.399565,25.506672,25.283998,25.239452,25.671448,-3.357211,-5.270913,-5.247333,-6.09666,0.247855,1.4508053,2.3094,3.1462986,4.915224,0.39312682,26.236988,26.09026883333333,26.304003,5.9339901,4.328771983333334,6.067954141666667,81.03199666666666,80.23116916666666,80.81798908333333,1004.6824533333332,1005.8804533333332,1005.67225,246.57883,245.7761433333333,226.53641166666668,0.4999999999999999,0.8660254037844387,0.0077693157894742
1989-02-01,73.10226,4.8002396,84.15313,18.64902,12.775454,1003.2351,1007.50696,423.64606,195.68285,3.942926333964013,27.264961,25.750732,3.8682783,-0.763604,70.55156,69.48881,63.59815,73.49496,62.962902,3.4466362,3.858842,4.7826495,6.242575,3.8546908,81.75026,81.90377,79.44196,80.061455,80.169205,17.89107,17.752039,17.3283,17.00195,18.04477,6.854395,6.0332093,4.914366,3.6419027,8.4106455,1002.769,1005.1442,1006.13416,1006.84015,1004.74274,1006.95184,1009.2022,1010.1139,1011.1097,1008.8559,413.21,413.0046,405.88928,407.64023,411.60428,241.07588,241.57959,257.08102,210.17888,250.52762,0.7895776959764061,3.657280645100823,5.7546374528348005,7.840492686970442,2.18015721452744,26.232662,26.158358,26.319944,25.855278,26.743563,26.91401,26.957157,27.19272,26.646965,27.542168,25.58802,25.399565,25.506672,25.14345,26.034883,0.5479055,-3.357211,-5.270913,-6.4111223,2.1800723,0.5685354,1.4508053,2.3094,4.5134063,0.019241799,26.284612,26.191525166666665,26.28060741666667,8.554352766666668,5.851030533333334,6.431688183333333,82.60238666666667,80.913115,81.14998283333334,1003.7161,1005.2796116666664,1005.5466133333334,226.11277333333337,243.3601383333333,221.96601416666667,0.8660254037844386,0.5000000000000001,0.0513747368421064
1989-03-01,69.90739,3.4302557,83.2416,18.454935,8.545349,1005.1478,1009.2751,420.85776,219.81468,0.4365924383841763,27.31403,25.76136,0.43016842,0.07461962,73.10226,70.55156,69.48881,72.56638,55.9929,4.8002396,3.4466362,3.858842,5.5440373,2.7746825,84.15313,81.75026,81.90377,78.93811,79.46403,18.64902,17.89107,17.752039,16.790213,18.098358,12.775454,6.854395,6.0332093,1.7047776,4.2620983,1003.2351,1002.769,1005.1442,1007.66895,1006.27014,1007.50696,1006.95184,1009.2022,1011.71027,1010.4793,423.64606,413.21,413.0046,404.81973,410.41904,195.68285,241.07588,241.57959,249.39566,273.063,3.942926333964013,0.7895776959764061,3.657280645100823,6.788593559177165,0.9175011244686953,26.462816,26.232662,26.158358,25.908749,26.979958,27.264961,26.91401,26.957157,26.741644,27.763712,25.750732,25.58802,25.399565,25.173868,26.226734,3.8682783,0.5479055,-3.357211,-5.125814,-0.5974416,-0.763604,0.5685354,1.4508053,4.4509587,-0.6963274,26.39924266666667,26.290442,26.240798416666667,9.391732666666668,6.991125766666666,6.788625741666666,83.04833,81.63036333333334,81.46478033333334,1003.7173,1004.85942,1005.453085,218.8578033333333,238.429975,217.52865416666663,1.0,6.123233995736766e-17,0.0014748421052637
1989-04-01,70.83207,3.5168614,83.34426,18.52953,7.8456135,1004.69025,1008.90314,421.0154,206.13477,1.8058950332740409,27.347086,25.81833,-1.797064,-0.17837559,69.90739,73.10226,70.55156,65.288734,70.378975,3.4302557,4.8002396,3.4466362,5.152072,4.174818,83.2416,84.15313,81.75026,79.29146,83.427124,18.454935,18.64902,17.89107,17.052795,18.830719,8.545349,12.775454,6.854395,2.8239813,9.988742,1005.1478,1003.2351,1002.769,1006.72626,1004.7802,1009.2751,1007.50696,1006.95184,1010.7123,1008.92755,420.85776,423.64606,413.21,402.27866,423.43185,219.81468,195.68285,241.07588,275.34583,199.77904,0.4365924383841763,3.942926333964013,0.7895776959764061,6.118308466663883,0.9234407102411522,26.50225,26.462816,26.232662,26.066622,26.792603,27.31403,27.264961,26.91401,26.894703,27.573803,25.76136,25.750732,25.58802,25.283998,26.08072,0.43016842,3.8682783,0.5479055,-5.247333,0.79271406,0.07461962,-0.763604,0.5685354,3.1462986,-0.473653,26.503322,26.370155,26.2201565,9.722138833333334,7.828064466666666,6.6100317,83.57966333333334,82.30583,81.457875,1004.3577166666664,1004.520085,1005.4455891666668,207.21076666666667,226.8947983333333,218.0582983333333,0.8660254037844387,-0.4999999999999998,0.0574158421052608
1989-05-01,76.57316,4.5328794,85.21631,18.418743,12.884691,1005.0597,1009.2595,426.10596,149.23242,2.843746954447977,26.827496,25.452497,-2.6825407,0.94386023,70.83207,69.90739,73.10226,63.59815,73.20764,3.5168614,3.4302557,4.8002396,4.7826495,4.4188476,83.34426,83.2416,84.15313,79.44196,84.201385,18.52953,18.454935,18.64902,17.3283,18.442936,7.8456135,8.545349,12.775454,4.914366,9.53025,1004.69025,1005.1478,1003.2351,1006.13416,1005.8214,1008.90314,1009.2751,1007.50696,1010.1139,1009.92804,421.0154,420.85776,423.64606,405.88928,423.0556,206.13477,219.81468,195.68285,257.08102,171.83727,1.8058950332740409,0.4365924383841763,3.942926333964013,5.7546374528348005,3.6725965600554193,26.5449,26.50225,26.462816,26.319944,26.315971,27.347086,27.31403,27.264961,27.19272,27.104435,25.81833,25.76136,25.750732,25.506672,25.618029,-1.797064,0.43016842,3.8682783,-5.270913,-3.2818909,-0.17837559,0.07461962,-0.763604,2.3094,1.6483803,26.377176666666667,26.330894333333333,26.20085725,9.758551166666669,9.156451966666667,6.88956845,83.93405666666668,83.26822166666666,81.54245208333333,1004.9659166666668,1004.3410083333332,1005.3821141666668,191.72729,208.92003166666663,216.1745608333333,0.4999999999999999,-0.8660254037844387,-0.3278165789473668
1989-06-01,76.51514,6.627942,83.76297,18.061554,12.358157,1005.4808,1009.75354,421.69028,142.1566,7.711505684430055,26.869234,25.338419,-6.5537076,4.0640173,76.57316,70.83207,69.90739,69.48881,76.2773,4.5328794,3.5168614,3.4302557,3.858842,6.561035,85.21631,83.34426,83.2416,81.90377,82.3899,18.418743,18.52953,18.454935,17.752039,17.99877,12.884691,7.8456135,8.545349,6.0332093,12.334832,1005.0597,1004.69025,1005.1478,1005.1442,1004.9506,1009.2595,1008.90314,1009.2751,1009.2022,1009.1377,426.10596,421.0154,420.85776,413.0046,419.09988,149.23242,206.13477,219.81468,241.57959,147.4559,2.843746954447977,1.8058950332740409,0.4365924383841763,3.657280645100823,7.99607801196424,26.08438,26.5449,26.50225,26.158358,26.285856,26.827496,27.347086,27.31403,26.957157,27.168934,25.452497,25.81833,25.76136,25.399565,25.498047,-2.6825407,-1.797064,0.43016842,-3.357211,-7.098977,0.94386023,-0.17837559,0.07461962,1.4508053,3.679917,26.227799,26.31352083333333,26.181545666666665,11.029487166666668,10.210609916666666,6.8915122,84.10784666666666,83.57808833333333,81.65687458333333,1005.0769166666668,1004.3971083333332,1005.4262975,165.84126333333333,192.3495333333333,215.7329525,1.2246467991473532e-16,-1.0,-0.1533540000000002
1989-07-01,75.163055,6.7103944,81.640656,17.501621,8.44628,1006.5964,1010.88,414.18527,168.62675,8.173242250882648,26.793924,25.274393,-6.851459,4.4563885,76.51514,76.57316,70.83207,70.55156,72.54912,6.627942,4.5328794,3.5168614,3.4466362,6.5362926,83.76297,85.21631,83.34426,81.75026,78.77721,18.061554,18.418743,18.52953,17.89107,16.890541,12.358157,12.884691,7.8456135,6.854395,2.31625,1005.4808,1005.0597,1004.69025,1002.769,1006.2192,1009.75354,1009.2595,1008.90314,1006.95184,1010.47125,421.69028,426.10596,421.0154,413.21,403.50446,142.1566,149.23242,206.13477,241.07588,201.11725,7.711505684430055,2.843746954447977,1.8058950332740409,0.7895776959764061,7.8312636353130145,26.054117,26.08438,26.5449,26.232662,25.988472,26.869234,26.827496,27.347086,26.91401,26.813562,25.338419,25.452497,25.81833,25.58802,25.239452,-6.5537076,-2.6825407,-1.797064,0.5479055,-6.09666,4.0640173,0.94386023,-0.17837559,0.5685354,4.915224,26.043512333333336,26.273417166666665,26.181843,11.229709333333332,10.475924083333334,7.402348033333333,83.53997866666667,83.559821,81.89549508333333,1005.7123,1005.0350083333334,1005.4577308333334,153.33858999999998,180.27467833333333,213.02541083333327,-0.4999999999999997,-0.8660254037844388,0.0639977894736816
1989-08-01,73.271164,6.334977,79.84345,17.135517,3.742254,1006.41785,1010.57434,407.9344,209.4557,8.02555891723013,26.91745,25.246624,-6.6847687,4.4411106,75.163055,76.51514,76.57316,73.10226,73.49496,6.7103944,6.627942,4.5328794,4.8002396,6.242575,81.640656,83.76297,85.21631,84.15313,80.061455,17.501621,18.061554,18.418743,18.64902,17.00195,8.44628,12.358157,12.884691,12.775454,3.6419027,1006.5964,1005.4808,1005.0597,1003.2351,1006.84015,1010.88,1009.75354,1009.2595,1007.50696,1011.1097,414.18527,421.69028,426.10596,423.64606,407.64023,168.62675,142.1566,149.23242,195.68285,210.17888,8.173242250882648,7.711505684430055,2.843746954447977,3.942926333964013,7.840492686970442,25.99204,26.054117,26.08438,26.462816,25.855278,26.793924,26.869234,26.827496,27.264961,26.646965,25.274393,25.338419,25.452497,25.750732,25.14345,-6.851459,-6.5537076,-2.6825407,3.8682783,-6.4111223,4.4563885,4.0640173,0.94386023,-0.763604,4.5134063,26.02845166666667,26.20281416666667,26.197169666666667,8.182230333333333,8.97039075,7.410710641666667,81.74902533333334,82.84154099999999,81.877328,1006.1650166666668,1005.5654666666666,1005.4225391666668,173.41301666666666,182.5701533333333,212.9651458333333,-0.8660254037844385,-0.5000000000000004,0.1672548421052617
