time,cloud_cover,evaporation,humidity,specific_humidity,precip,pressure,sea_level_pressure,thermal_rad,solar_rad,wind_speed,temp_2m,temp_max_24h,temp_min_24h,wind_u,wind_v
2004-02-01,69.45608,3.7098804,82.17444,18.29422,8.628034,1003.1874,1007.3867,417.4091,230.4041,4.0705104,26.53284,27.2738,25.853825,2.2417653,-0.12998825
2004-03-01,76.14226,4.744834,85.58339,18.891539,14.7438345,1003.1952,1007.2955,431.00116,168.63231,5.643004,26.389547,27.197533,25.69919,3.8936772,-0.4472776
2004-04-01,69.04868,3.9902775,82.91692,18.34126,8.06442,1004.8414,1008.94977,417.73605,209.49297,4.4016623,26.457859,27.30015,25.693434,-1.8465797,0.9792231
2004-05-01,73.056526,3.7254364,85.91202,18.418396,11.208988,1004.93475,1009.10645,423.09027,168.95929,4.6083736,25.93169,26.58252,25.376543,-3.1807785,1.53641
2004-06-01,73.82276,6.171745,82.59374,17.5006,7.5428915,1005.7175,1009.89685,412.49295,170.6814,7.431668,25.765532,26.479044,25.142818,-5.9265065,3.8890584
2004-07-01,71.27902,6.290341,80.51481,16.789448,2.9052396,1006.76953,1010.97577,402.25912,203.73615,7.8910556,25.523724,26.316769,24.806421,-6.3104324,4.3408566
2004-08-01,68.03324,6.352954,76.879074,16.162857,0.8669587,1007.03815,1011.0633,390.9752,247.00473,8.264619,25.697283,26.584259,24.898493,-6.836861,4.2848797
2004-09-01,66.11027,6.0156217,76.49446,16.187477,1.1369019,1007.1154,1011.12476,391.4355,274.67914,8.20595,25.83344,26.738,25.01449,-6.830503,3.961879
2004-10-01,65.39381,4.5616407,79.28816,16.71176,1.8468456,1007.95276,1011.8783,398.69586,282.92288,6.74589,25.798712,26.659624,25.014055,-5.6587396,3.094386
2004-11-01,66.87861,4.22078,81.53395,17.51637,3.8863704,1006.9084,1010.7419,408.71158,259.07645,6.3663254,26.071829,26.898844,25.323566,-5.468912,2.3860729
2004-12-01,65.11478,3.591456,80.81865,17.421234,4.0527244,1004.87555,1008.8848,405.34283,265.58804,4.3662844,26.039364,26.817888,25.314644,-0.8959401,1.4636492
2005-01-01,61.554092,4.1529927,79.90114,17.537895,6.7704663,1004.6064,1008.7917,407.70135,249.71028,4.427737,26.325325,27.137272,25.625305,2.6958857,0.4935028
2005-02-01,72.83264,4.483361,82.56689,18.354454,11.538348,1003.84656,1008.0849,420.88458,208.58957,4.880052,26.52118,27.32451,25.814247,3.3840551,-0.4803309
2005-03-01,68.87238,3.0643547,83.2768,18.644648,7.6700044,1004.58374,1008.7061,420.42227,234.09438,3.4305,26.657093,27.503643,25.8743,-0.7285578,0.411041
2005-04-01,68.6277,3.2135923,82.26079,18.320826,7.5939107,1005.10724,1009.27655,418.21594,217.30453,3.5012457,26.592506,27.409208,25.849308,-0.6389172,-0.035067398
2005-05-01,73.72568,4.5256147,84.53878,18.5275,8.953088,1005.7454,1009.97626,423.15305,173.33179,5.244796,26.32294,27.109928,25.623259,-4.5080705,1.3700948
2005-06-01,78.33557,5.6269927,84.42126,18.455414,12.30802,1005.2042,1009.4049,427.36026,134.1945,7.1161757,26.278605,27.075245,25.613386,-5.36627,3.294408
2005-07-01,74.005646,6.5546503,80.067055,17.646276,5.235116,1004.85114,1009.0829,413.84528,174.11098,8.036852,26.446627,27.32903,25.635918,-6.386091,4.201012
2005-08-01,74.78114,6.314481,81.83872,17.860085,8.475139,1005.2343,1009.4797,418.07822,176.5228,8.083828,26.2637,27.092234,25.52633,-6.2513194,4.6202316
2005-09-01,77.15352,5.0196204,83.63265,18.076063,11.189236,1006.6893,1010.7852,423.919,177.90099,6.638509,26.144567,26.97917,25.411049,-4.9232345,3.444732
2005-10-01,73.30067,5.5228095,82.38833,18.176506,9.601083,1006.4636,1010.4993,421.74326,205.12822,6.678053,26.480175,27.390596,25.668447,-5.6077323,2.77611
2005-11-01,65.08761,3.459645,81.53408,17.990078,7.227792,1006.2023,1010.08734,416.3548,233.66484,4.0436263,26.476562,27.294796,25.707348,-2.210347,0.4156359
2005-12-01,66.96632,2.80576,81.58151,18.226318,5.5602155,1004.97125,1009.0582,415.66678,255.18408,3.3069787,26.650263,27.441944,25.891993,1.0588542,-0.5721232
