time,cloud_cover,evaporation,humidity,specific_humidity,precip,pressure,sea_level_pressure,thermal_rad,solar_rad,wind_speed,temp_2m,temp_max_24h,temp_min_24h,wind_u,wind_v
2028-03-01,72.10659,4.0109262,83.39949,19.597666,11.291209,1004.0841,1008.2902,430.47867,198.77255,4.5254283,27.443241,28.246914,26.707552,2.7391908,-0.8493957
2028-04-01,67.484024,3.9165494,83.09853,19.419733,8.514546,1005.27405,1009.42865,426.09537,207.81406,4.1764483,27.37342,28.196207,26.62309,-2.2334516,0.60137826
2028-05-01,74.23518,6.7026315,83.73473,19.69852,13.711219,1004.21027,1008.48413,431.7459,155.32098,7.571334,27.467691,28.292347,26.75044,-5.7599196,3.5606568
2028-06-01,76.55505,7.245309,82.824356,19.088135,12.178025,1004.16284,1008.4248,430.13034,138.90404,8.653067,27.138819,28.044495,26.34101,-7.058238,4.200274
2028-07-01,75.83358,7.1908855,81.97603,18.54072,11.086851,1005.7935,1010.04816,424.4813,153.04189,9.179239,26.861752,27.720304,26.097828,-7.482301,4.047883
2028-08-01,75.1444,6.275021,81.078804,18.095482,3.4402044,1006.8946,1011.07245,418.2791,202.67725,8.240083,26.654158,27.433195,25.936531,-6.4967313,4.66082
2028-09-01,71.19277,5.781929,80.28045,17.888979,1.8425525,1006.8254,1010.9557,414.80276,246.62428,7.689055,26.652475,27.451464,25.942568,-5.799111,4.6218214
2028-10-01,65.5536,5.3266597,79.72681,17.981192,3.7315166,1007.2444,1011.1532,408.67773,273.33307,6.574187,26.854338,27.714104,26.049995,-4.8398314,3.8208227
2028-11-01,63.89208,4.5579295,80.5689,18.427742,3.8985684,1006.11066,1010.1101,413.11337,271.63092,5.7423124,27.061205,27.867228,26.32332,-4.348486,2.7275553
2028-12-01,68.23064,4.3178916,82.06309,18.651264,8.743912,1004.83734,1008.9427,420.59415,226.08171,4.734748,26.917196,27.711985,26.1942,-0.20044838,1.7714232
2029-01-01,71.85824,4.108444,84.347244,19.266819,8.865805,1003.9434,1008.1622,427.78262,218.83344,4.5114985,26.956766,27.713037,26.28246,1.5009419,0.57503235
2029-02-01,73.72431,4.4831996,85.12744,19.476072,14.400707,1003.54895,1007.8161,433.0386,179.30708,4.895292,26.981014,27.716692,26.350836,3.2612793,-0.3225198
2029-03-01,65.90665,3.0433657,81.65043,18.876165,6.9350133,1005.1204,1009.2724,419.78677,243.98859,3.2504268,27.18887,27.96064,26.451473,0.06749495,0.005010227
2029-04-01,60.656136,3.6720548,79.72619,18.681145,3.7004364,1005.0988,1009.2254,413.72107,249.43275,3.9440613,27.42248,28.272465,26.612865,-0.073137686,0.36702296
2029-05-01,71.58028,5.506203,83.685524,19.254889,10.108633,1004.73737,1008.9401,426.34836,169.47334,6.3612285,27.102095,27.853804,26.456081,-5.045668,2.8808975
2029-06-01,70.79908,7.2527213,80.28697,18.38366,7.019334,1006.641,1010.7765,417.61615,174.0987,8.274368,27.06816,27.882284,26.315182,-6.7435927,3.8780427
2029-07-01,74.2533,5.812078,83.293,18.45172,9.504782,1006.315,1010.5654,421.976,160.39691,7.580069,26.510893,27.302624,25.797493,-6.280232,3.3767729
2029-08-01,66.516106,6.741695,77.93432,17.312801,1.2732127,1007.8175,1011.90894,401.37503,244.49275,8.256911,26.599854,27.44798,25.820568,-6.932738,4.0759883
2029-09-01,65.963844,5.7629056,77.397285,17.28809,1.3004,1007.8905,1011.94415,402.34793,269.29953,7.983149,26.752306,27.672115,25.915676,-6.8343387,3.6419
2029-10-01,61.613777,5.1791086,76.581276,17.137156,1.0866672,1008.41406,1012.36035,395.27972,301.10098,6.995387,26.791912,27.679113,25.961885,-6.192345,2.5879748
2029-11-01,59.211216,4.1061387,79.05185,17.730696,1.6235787,1007.2829,1011.156,401.83023,299.924,5.923903,26.80353,27.680944,25.995232,-5.043512,2.187863
2029-12-01,63.574707,3.4182537,80.51802,18.306984,2.3692975,1005.89453,1009.9603,411.2135,282.5057,4.8947306,26.97782,27.824726,26.1743,-3.7447932,1.6284966
2030-01-01,69.72796,3.8498597,83.30874,18.77314,8.385571,1003.72925,1008.01263,422.8504,220.88632,4.4420524,26.738403,27.472889,26.08796,2.7733579,-0.19716972
2030-02-01,61.505074,3.471961,79.75078,18.537754,6.9974275,1005.3803,1009.5393,415.04532,261.1087,3.4589899,27.28415,28.0908,26.55453,0.7526757,-0.0126120059999999
2030-03-01,69.778145,3.847617,83.78011,19.664072,10.221652,1004.8853,1009.1865,430.40555,204.06789,4.2368846,27.43911,28.246227,26.731161,3.2141144,-1.234343
2030-04-01,65.35212,4.151295,81.26111,19.045298,6.9684954,1006.5765,1010.7888,421.16864,219.88501,4.1725082,27.44891,28.226513,26.735176,-1.2431651,0.4661832
2030-05-01,71.211136,4.7801747,84.660934,19.601696,9.079302,1005.4108,1009.6388,429.29504,174.7815,5.4167557,27.215803,28.025084,26.507471,-3.9932547,1.8577188
2030-06-01,73.12625,6.026791,83.428825,19.134947,11.358922,1005.98694,1010.1215,425.50998,156.98412,7.477053,27.0684,27.837517,26.402897,-5.587154,3.5835812
2030-07-01,72.300095,6.692317,80.62864,18.094917,2.2384055,1005.9843,1010.2341,414.49698,201.26128,8.328113,26.717402,27.491537,26.038136,-6.4007235,5.018798
2030-08-01,71.52909,6.3807726,79.62547,17.767189,2.790467,1007.274,1011.4592,413.65488,215.90773,8.638894,26.667969,27.49707,25.907135,-7.10939,4.481525
2030-09-01,72.9928,5.7983418,82.16952,18.15231,4.905922,1007.32404,1011.43835,418.32465,219.23601,8.379759,26.49576,27.265608,25.788984,-6.901016,4.2147465
2030-10-01,63.90581,4.552247,82.32187,18.221382,3.9591866,1007.44977,1011.4213,417.13867,250.96666,6.5253797,26.522017,27.321514,25.789583,-5.526668,2.9082797
2030-11-01,64.723656,4.00991,82.15067,18.466036,3.2987325,1007.279,1011.1735,415.43234,269.25192,5.177838,26.76781,27.575823,26.00923,-3.7127671,2.4270756
2030-12-01,69.94313,3.9117203,83.34903,18.732412,5.3333,1005.7711,1009.78925,421.00885,241.833,4.59975,26.727816,27.483065,26.034883,-0.92226803,1.5449044
2031-01-01,67.13672,3.9688394,81.30003,18.662685,7.1289434,1004.3556,1008.4827,417.77316,241.739,4.057252,27.044535,27.827179,26.315695,1.4679201,0.529636
2031-02-01,67.94775,4.202727,82.12879,19.17489,7.1028643,1004.46716,1008.65265,421.41977,248.13087,4.337957,27.335104,28.145666,26.603361,0.75201577,0.8688064
2031-03-01,62.967873,3.6024375,82.27258,19.283724,6.8039155,1006.24023,1010.45154,423.24344,241.93834,3.644419,27.438627,28.274202,26.670353,-0.21025139,0.5443706
2031-04-01,63.4732,4.7414966,81.202614,19.455349,7.290544,1006.1099,1010.28253,424.4323,225.35478,4.844958,27.828117,28.725548,27.002825,-4.219497,1.1202672
2031-05-01,74.017265,4.86123,86.1153,20.173557,12.679759,1004.324,1008.46356,436.72412,154.41853,5.770629,27.385283,28.1702,26.740091,-4.664935,1.896589
2031-06-01,74.06909,6.648012,83.12686,19.15505,10.682873,1005.42676,1009.76556,427.1122,150.93246,7.804582,27.137074,27.935217,26.432198,-6.0589795,3.7137396
2031-07-01,75.43822,5.9798117,83.37055,18.780571,8.974863,1005.8827,1010.11444,425.58936,161.26433,7.6207643,26.776182,27.550379,26.086235,-6.1962743,3.5701714
2031-08-01,73.59434,6.848633,81.10179,18.36087,5.785772,1006.95856,1011.09656,421.11954,189.62901,8.908372,26.897924,27.71115,26.192472,-7.3751893,4.5801034
2031-09-01,70.83728,5.421881,80.43533,18.09256,2.1619608,1007.6189,1011.7191,413.94693,248.51326,7.23747,26.812313,27.626673,26.070219,-5.7908015,3.792659
2031-10-01,64.516205,5.092615,80.17186,18.251516,2.2330904,1007.2058,1011.2011,411.89813,275.71466,7.050408,27.019157,27.86713,26.23232,-5.8641076,3.3540251
2031-11-01,64.64728,4.679216,79.64723,18.374653,3.0172617,1006.215,1010.1266,412.8126,275.98193,6.2779408,27.248596,28.11043,26.457552,-5.192587,2.7145333
2031-12-01,62.56072,3.408294,80.52139,18.540628,2.5457754,1005.93005,1009.97107,411.44928,283.4404,4.179829,27.165503,27.981762,26.387665,-2.0991967,1.6589558
2032-01-01,64.20948,3.129001,82.31371,18.941244,5.8769774,1005.0677,1009.2572,420.88583,249.80884,3.3810554,27.099491,27.823238,26.439037,0.8787355,0.2916933
2032-02-01,70.29921,4.4205303,84.978935,20.028055,12.33977,1003.8899,1008.0608,433.14813,202.65768,5.151812,27.474401,28.275509,26.79248,3.8259292,-0.5979125
2032-03-01,65.39356,2.8826497,82.73312,19.575897,6.868179,1005.4906,1009.7409,424.69473,248.69278,3.1401713,27.572786,28.348913,26.83736,1.0360268,-0.4265846
2032-04-01,63.551224,3.142068,80.89382,19.309082,5.153335,1005.6906,1009.86676,420.84802,242.1341,3.3281353,27.725313,28.538286,26.957024,-0.04952721,-0.08647957
2032-05-01,69.57153,4.9560456,81.242966,19.266897,6.0992436,1006.5927,1010.6833,423.45953,202.39781,5.276725,27.656267,28.504711,26.868204,-3.8211336,1.3674812
2032-06-01,66.990974,7.705198,77.338936,18.367876,2.1314914,1006.7822,1010.99146,411.31326,207.44798,8.58176,27.683437,28.586498,26.854021,-6.976932,4.6801496
2032-07-01,68.91641,6.238586,80.31116,17.911228,2.2985673,1006.8388,1010.9378,411.0121,205.08359,7.519978,26.62811,27.400774,25.931501,-5.8647757,4.091644
2032-08-01,69.00835,5.8165565,78.76707,17.53071,0.90369314,1008.2621,1012.3443,406.52374,241.52188,7.739383,26.650751,27.501123,25.893696,-6.109633,4.3078647
2032-09-01,65.55593,5.5117826,76.4051,17.025156,0.6796166,1009.4931,1013.4284,399.41708,280.15662,7.293315,26.765524,27.678902,25.928411,-5.780875,3.9004447
2032-10-01,58.906128,5.0362463,76.706635,17.266943,0.7621142,1009.34753,1013.2363,396.53503,308.91,6.8718457,26.93938,27.854816,26.067232,-5.8439093,2.9043467
2032-11-01,56.746452,4.0478587,79.21087,18.03942,1.491763,1007.914,1011.80817,405.93445,296.9482,5.836718,27.07656,27.979866,26.223225,-4.8103695,2.3769748
2032-12-01,64.76907,3.3658092,81.17747,18.351435,2.0925875,1006.78723,1010.82404,411.95795,281.74503,4.234866,26.85295,27.62943,26.108187,-2.2915752,1.9194258
2033-01-01,69.520676,3.5185096,84.473404,19.420937,7.517796,1005.763,1009.95123,426.8998,232.49861,4.3851295,27.096142,27.864283,26.412872,-0.8233092,1.0794711
2033-02-01,59.895634,3.363999,80.01503,18.979116,5.9359183,1006.00195,1010.2224,417.43524,265.5049,3.4181964,27.620344,28.390032,26.911226,0.905829,0.29784498
2033-03-01,67.56687,3.3588762,83.01513,19.85825,7.961785,1006.2143,1010.4722,429.34308,227.84833,3.5146043,27.76768,28.569267,27.018106,1.3463461,-0.4103335
2033-04-01,58.03442,3.098894,81.06676,19.539616,5.125766,1006.6952,1010.9853,422.0823,244.22221,3.054772,27.905535,28.64716,27.193825,-1.6918999,-0.17190291
2033-05-01,62.237816,4.026565,82.40878,19.688808,5.7218156,1005.8139,1010.1331,424.03635,207.94356,4.1966147,27.740368,28.485617,27.034857,-2.5936065,1.0790733
2033-06-01,72.773125,6.25939,82.46261,19.596966,7.424489,1005.94336,1010.0875,429.21622,163.9773,7.4262805,27.662052,28.494474,26.907988,-6.451581,3.1755323
2033-07-01,70.83528,6.533889,81.7446,18.751081,9.1393585,1005.5678,1009.8988,421.01718,178.39459,8.060179,27.077393,27.879505,26.357128,-6.4572973,4.1040998
2033-08-01,69.78711,6.590193,80.514786,18.168152,1.894443,1006.635,1010.70807,414.51093,225.26604,8.279871,26.83004,27.61936,26.134619,-6.634873,4.49187
2033-09-01,66.888115,5.8686695,78.33398,17.783026,0.9456314,1007.8231,1011.84937,408.64642,265.7454,7.6108985,26.989008,27.85493,26.193867,-6.215976,3.8899543
2033-10-01,68.28835,5.3913574,79.82895,18.279804,2.8240564,1007.48663,1011.4605,413.07718,268.8227,7.2562437,27.12752,27.967989,26.358574,-5.9470763,3.5074258
2033-11-01,67.526344,4.368018,82.065445,18.788507,4.7548046,1007.2504,1011.2353,420.13858,253.46902,5.855534,27.117718,27.922096,26.396273,-4.84188,2.5308259
2033-12-01,65.852196,3.5701394,82.107086,18.985205,3.6820204,1005.29034,1009.4262,422.97958,250.85017,4.760799,27.240004,28.001457,26.544321,-3.2804883,2.0342312
2034-01-01,69.329575,4.0099773,83.61556,19.325796,7.446502,1003.89386,1008.1028,426.6757,229.60637,4.3280897,27.148233,27.90165,26.456186,0.70086503,1.0307162
2034-02-01,66.91643,5.0268693,81.76367,19.286264,10.267736,1004.1924,1008.4202,423.65918,231.54811,4.898039,27.484928,28.272266,26.794897,1.9461741,0.83517534
2034-03-01,63.772198,2.993757,81.69297,19.707613,6.2607737,1006.47656,1010.49536,423.64752,257.27844,3.1796799,27.916386,28.717794,27.181421,-1.2446697,-0.013314922
2034-04-01,67.32041,3.7439158,83.16016,19.823404,7.72572,1005.9655,1010.1612,428.76215,216.49503,3.8239357,27.710304,28.536482,26.963099,-1.2351947,0.13593413
2034-05-01,74.332375,4.807556,85.38248,20.031141,15.07233,1006.4844,1010.79663,436.452,151.21944,5.5280704,27.453136,28.27698,26.752905,-4.137078,1.5138879
2034-06-01,74.30198,6.929837,82.107445,19.443115,8.30895,1006.5156,1010.7063,429.14557,157.4582,8.10042,27.613909,28.451666,26.865639,-6.864425,3.7540689
2034-07-01,71.23075,6.540866,83.44077,18.974817,8.196367,1006.9097,1011.1588,423.22302,172.09093,8.015907,26.93695,27.6155,26.337654,-6.482265,3.9236174
2034-08-01,67.283455,6.0175104,80.382225,18.551336,2.2933211,1007.3535,1011.4793,413.53534,234.50887,7.836671,27.216452,28.016724,26.47704,-6.4629316,3.8902469
2034-09-01,67.95183,5.9077682,78.058334,17.964518,1.4647832,1007.984,1012.03394,410.15594,262.61975,7.3939624,27.226336,28.101507,26.43448,-5.56918,4.380063
2034-10-01,64.39038,5.162752,80.42697,18.584846,4.0848722,1007.9662,1012.012,418.45938,253.19919,6.7663116,27.284658,28.116997,26.532452,-5.6639657,2.9941943
2034-11-01,66.80269,4.587296,81.47753,18.950876,5.2523828,1005.8418,1009.92786,420.03104,248.42624,5.8209057,27.340912,28.200521,26.553562,-4.6997013,2.5191183
2034-12-01,66.6536,3.4179072,82.26132,18.975912,6.0290804,1005.9985,1010.1519,422.93918,241.39659,4.0241985,27.185982,27.976213,26.44611,-1.6982845,1.2621592
2035-01-01,71.1121,4.254719,84.64851,19.675652,9.501627,1004.505,1008.7175,430.99307,210.19238,4.681951,27.250254,28.030672,26.561499,3.2408867,0.062402606
2035-02-01,66.74062,3.7586777,82.824486,19.489628,10.146673,1004.7507,1008.9609,426.4034,225.29524,3.845647,27.457523,28.207882,26.783468,1.626331,0.21822903
2035-03-01,63.86174,3.3114443,81.268,19.544735,6.622639,1005.8369,1010.01825,423.23834,247.84454,3.3938913,27.844809,28.620218,27.118927,1.174551,-0.24658623
2035-04-01,62.807514,3.8417528,80.13017,19.452456,4.960686,1006.02734,1010.2746,421.2477,242.3948,3.9439635,28.021416,28.888836,27.227852,-1.1387609,0.5395463
2035-05-01,75.790306,4.7964635,85.66683,20.169014,13.556396,1005.2413,1009.5999,437.26627,151.17911,5.4596934,27.487953,28.288687,26.811848,-4.0756807,2.113217
2035-06-01,73.8462,6.5214143,83.19498,19.513668,11.524005,1005.7696,1009.8944,429.86542,149.29034,7.489015,27.44497,28.287218,26.698687,-5.868069,3.3225133
2035-07-01,69.21347,7.1906343,79.11899,18.53654,3.3441403,1007.0846,1011.3206,416.23245,198.32274,8.445263,27.459742,28.326284,26.660246,-7.054927,4.3163204
2035-08-01,70.60847,6.636594,79.77253,18.169365,4.2104497,1007.68494,1011.87976,415.92862,211.48761,7.996611,26.998486,27.816198,26.252634,-6.3049026,4.3913574
2035-09-01,63.772297,5.6700387,77.10249,17.642147,0.6902233,1008.39935,1012.3547,404.1216,277.33655,6.700389,27.132353,28.038412,26.299313,-5.1738787,3.643133
2035-10-01,61.998928,5.7904296,77.166115,18.113903,1.7301693,1008.1282,1012.1229,408.43903,285.33478,7.3008943,27.579433,28.459982,26.745213,-6.3452144,2.946292
2035-11-01,60.405556,4.30359,79.33326,18.506207,3.4215133,1007.8434,1011.8468,409.875,281.4308,5.4569926,27.445097,28.32763,26.6169,-4.535949,2.1349542
2035-12-01,65.02153,3.6831937,81.06514,19.154247,4.7220016,1006.0398,1010.19446,420.63428,255.12646,4.624784,27.60078,28.466957,26.792078,-3.0568414,1.3347257
2036-01-01,65.59118,3.6568668,81.82517,19.262403,8.457812,1004.5553,1008.867,424.04196,238.84914,3.6416547,27.460835,28.200144,26.791374,1.7041049,0.35785848
2036-02-01,68.82957,5.1364694,83.35732,20.207508,12.28489,1005.47394,1009.79004,433.4538,202.70317,5.6591234,27.980762,28.810427,27.295263,4.701031,-1.1133103
2036-03-01,63.883347,3.3146815,82.15164,19.99981,8.50682,1006.38086,1010.5782,427.47955,242.60016,3.4144137,28.064981,28.839743,27.363201,0.9205747,-0.39090502
2036-04-01,62.16157,3.643915,79.6344,19.639765,5.5939183,1007.13855,1011.3552,422.65817,239.81125,3.4050074,28.293797,29.07272,27.574995,-1.7645187,0.4035897
2036-05-01,67.771385,3.962738,83.79627,20.241339,7.0411296,1005.8232,1010.2009,431.3127,194.55005,4.353826,27.926567,28.710936,27.225166,-1.5562994,0.6999056
2036-06-01,70.72172,7.3920245,81.37149,19.87443,8.878646,1005.0056,1009.29083,429.4042,165.32718,8.479569,28.113234,29.019157,27.307415,-7.236655,3.569003
2036-07-01,71.5396,6.992071,79.34775,18.813782,3.7096522,1007.21576,1011.33673,420.97623,191.13463,8.345889,27.660643,28.540049,26.86493,-6.798161,4.324274
2036-08-01,64.79188,6.4328732,77.32829,18.019958,1.342163,1008.1086,1012.1941,407.7166,244.51688,7.9214697,27.42404,28.3173,26.60002,-6.4905353,4.0775666
2036-09-01,63.54154,5.457758,77.42313,18.10876,1.3920814,1008.12573,1012.17096,406.65768,276.81818,7.266922,27.50273,28.400126,26.671482,-6.031773,3.4837759
2036-10-01,60.345894,5.178121,77.30513,18.262323,1.7577928,1007.2322,1011.20636,408.61215,285.67184,6.584688,27.65633,28.542604,26.826042,-5.7688227,2.3930292
2036-11-01,55.03875,4.721365,78.20474,18.947792,1.7234977,1006.70337,1010.5344,412.35678,296.72998,6.426251,28.082727,29.012398,27.189138,-5.537868,2.279755
2036-12-01,65.14986,4.126221,80.614525,19.52035,4.381524,1005.6849,1009.72815,423.25696,259.00266,5.1558084,28.02788,28.918562,27.184639,-3.9138591,2.1018858
2037-01-01,71.64448,3.8709502,84.76293,20.035583,9.803218,1003.9859,1008.2213,432.34818,217.53842,4.2487197,27.523098,28.278004,26.849073,0.9647168,0.27463278
2037-02-01,65.8601,4.0049295,82.59899,19.672121,9.132255,1005.1597,1009.3344,427.75085,230.89212,4.0401745,27.66856,28.442026,26.987614,2.2685888,0.51660216
2037-03-01,71.62758,3.7418685,84.86362,20.24418,10.299316,1005.7091,1010.10284,434.5673,208.51042,4.13692,27.710855,28.552929,26.960262,1.2811588,-0.41555345
2037-04-01,67.80128,3.9614441,83.339066,20.035889,9.40927,1005.29004,1009.534,431.63388,201.77711,4.191534,27.846489,28.685291,27.091333,-0.9158367,0.061920997
2037-05-01,74.61283,5.63031,85.449554,20.552427,14.168237,1004.2601,1008.5971,439.60464,151.6743,6.295675,27.839384,28.717278,27.127201,-5.3175793,2.2498415
2037-06-01,73.34029,6.067345,83.72431,19.882044,12.201752,1005.9639,1010.029,431.28528,153.5775,6.9856405,27.634365,28.421883,26.933472,-5.1743765,3.3126488
2037-07-01,75.01669,5.6392646,84.53865,19.308546,9.939464,1005.71515,1009.9984,429.7038,153.34993,6.778078,26.98446,27.697485,26.37811,-5.294423,3.0509186
2037-08-01,72.32961,6.220083,80.66082,18.72297,5.4479628,1007.22565,1011.3714,421.78528,200.8625,7.5758624,27.321156,28.157686,26.551704,-5.9898477,4.077269
2037-09-01,69.81041,5.7958274,79.43948,18.646473,4.191518,1008.0809,1012.139,418.824,234.85135,7.4864697,27.549496,28.42391,26.75423,-5.980041,3.9442666
2037-10-01,68.07286,5.6950803,80.038666,18.930586,5.9626102,1007.16754,1011.1934,421.0054,240.65971,7.2929864,27.674337,28.55511,26.887016,-6.3807235,2.8927372
2037-11-01,67.82632,4.2322025,81.95032,19.235497,8.251164,1006.2051,1010.2289,425.40195,229.10553,5.2533355,27.531342,28.43596,26.757288,-4.6127534,1.4010717
2037-12-01,62.826675,3.3968575,80.9618,19.364265,4.0554094,1005.4763,1009.5804,422.51242,259.629,3.9946594,27.798243,28.64285,27.018507,-1.9096392,1.4313986
2038-01-01,70.319695,4.6908174,83.607864,19.565666,11.827714,1003.94855,1008.27765,429.83984,205.34935,4.706586,27.352543,28.101957,26.698494,3.1352043,0.28482333
2038-02-01,74.4211,4.5572085,85.15794,19.80614,15.993471,1004.6029,1008.84247,435.9285,177.80171,5.054487,27.26818,28.047417,26.64545,3.8703582,-0.7358201
2038-03-01,67.96977,3.136628,83.53968,19.837809,6.8512106,1005.80273,1010.0695,427.21533,239.53922,3.4931035,27.636902,28.430897,26.887207,0.8381885,-0.2151515
2038-04-01,64.00614,3.122304,82.40138,19.849272,6.00946,1005.6546,1009.91187,424.4542,237.09128,3.3699784,27.870548,28.606218,27.194714,-0.7733461,0.11260732
2038-05-01,69.71031,5.499305,82.53022,20.083122,6.7387843,1005.7587,1010.112,429.0052,190.49512,6.275718,28.04943,28.864164,27.31311,-5.392335,2.3737414
2038-06-01,69.05884,7.159654,79.59455,18.883886,3.1811042,1007.2418,1011.34106,417.96115,196.68,8.225216,27.659554,28.507072,26.89731,-6.6816745,4.4487886
2038-07-01,65.621124,6.8990107,77.86595,17.97757,1.381163,1007.88696,1012.0299,407.5281,222.86526,8.474432,27.241669,28.139853,26.431448,-7.1159005,4.1819367
2038-08-01,61.64665,5.8009944,76.89969,17.514036,0.85897166,1007.4894,1011.4862,398.98618,258.05258,7.537015,27.040283,27.945894,26.219147,-6.3185697,3.4666536
2038-09-01,61.049095,5.7543225,75.94059,17.310583,0.48717347,1008.4505,1012.3606,398.01447,288.93008,7.759026,27.12328,28.046797,26.276087,-6.5946736,3.470441
2038-10-01,54.381023,4.7643576,77.0975,17.582602,1.1822147,1008.70844,1012.52844,397.36407,307.49713,6.685125,27.12318,28.002237,26.299198,-5.894311,2.4134474
2038-11-01,54.282776,4.7284265,78.04944,18.28059,1.2851906,1008.01074,1011.88367,405.254,302.93378,6.6825128,27.5307,28.38577,26.718508,-6.012242,2.1233428
2038-12-01,63.745064,3.4163454,81.56635,19.007391,4.144615,1007.7224,1011.8609,418.52322,263.1672,4.490728,27.40159,28.25265,26.606775,-3.1647186,1.511181
2039-01-01,65.76578,3.4814122,82.3046,19.586008,6.869934,1005.00037,1009.20154,423.77164,251.0676,3.9135308,27.667473,28.494843,26.898523,-0.8979857,0.64230037
2039-02-01,62.990013,3.130455,83.333626,20.124203,7.4785476,1006.98236,1011.1777,429.14597,241.81659,3.2273839,27.929121,28.663464,27.246496,0.24529487,0.0794157
2039-03-01,58.34356,2.9569087,82.10181,20.35948,5.5907745,1005.78357,1010.00366,429.0065,253.6033,3.1011724,28.35399,29.150269,27.595865,0.31670684,-0.8949678
2039-04-01,69.508835,3.8411326,84.565834,20.616066,10.275333,1006.61694,1010.91656,436.74597,194.52037,4.0174594,28.091166,28.92991,27.357325,-0.9954452,-0.49211738
2039-05-01,65.21905,4.0242033,82.07801,20.027079,6.8571196,1005.9102,1010.1631,426.8096,205.14467,4.168479,28.09425,28.837255,27.387106,-2.4175792,0.21227713
2039-06-01,73.231445,7.1084213,81.499596,19.650946,8.469023,1006.6311,1011.06683,430.47333,161.46237,8.094669,27.928162,28.85623,27.090023,-6.84561,3.7239761
2039-07-01,67.068245,6.982214,78.79148,18.558714,2.217195,1006.744,1010.84393,415.95117,206.87038,8.408054,27.550488,28.42438,26.761879,-6.8714614,4.460723
2039-08-01,65.93922,6.572003,77.11451,17.971891,0.9219249,1007.8044,1011.92255,408.37256,246.19899,8.222011,27.430073,28.313698,26.619768,-6.5356116,4.4616394
2039-09-01,68.949905,5.8421283,78.97973,18.321323,1.7961237,1007.8495,1011.8041,415.2565,253.25601,7.679235,27.365553,28.278238,26.531975,-6.0377135,4.1342
2039-10-01,64.21781,5.5880003,77.56985,18.449154,2.0360644,1007.92535,1011.79846,410.7343,282.65472,7.1474867,27.78311,28.680733,26.943897,-6.0430427,3.233123
2039-11-01,69.59568,4.595641,83.404366,19.470694,9.156765,1006.22876,1010.3547,429.2515,218.40134,6.049234,27.40171,28.240881,26.672388,-5.21029,2.3079493
2039-12-01,67.51515,3.3535795,82.206566,19.562075,7.2406516,1005.6915,1009.7291,426.39908,241.58562,4.0471377,27.710407,28.520628,26.964643,-2.2740152,1.3796655
2040-01-01,70.99508,4.9179597,84.63711,20.010563,13.816583,1003.98334,1008.27936,435.91476,184.26637,5.131938,27.530619,28.30122,26.885637,3.6100233,-0.015817305
2040-02-01,73.40941,4.647406,84.83162,20.354473,14.350434,1004.5614,1008.67035,438.26584,186.22801,5.144215,27.780632,28.600506,27.09062,3.5364046,-0.1175091
2040-03-01,62.751133,3.2303073,81.854774,19.87094,6.457172,1006.439,1010.6416,426.55746,246.1044,3.4035256,28.018774,28.839024,27.257078,-0.5333361,0.0879441
2040-04-01,63.159855,3.2640734,82.216095,19.953854,5.955249,1005.6111,1009.8894,427.2082,230.42735,3.5521927,28.008142,28.80011,27.255924,-1.1565365,0.2860714
2040-05-01,68.68733,5.0242057,82.97661,19.98504,6.8834915,1005.825,1010.21875,430.3574,185.8831,5.607765,27.899633,28.794075,27.106815,-4.8870325,1.7863559
2040-06-01,66.43622,7.130336,79.076,19.11808,4.703538,1007.1727,1011.23083,418.31244,195.32025,8.128692,27.988508,28.905342,27.138823,-6.869685,3.749048
2040-07-01,72.00252,6.0574713,82.047585,18.917042,9.49653,1006.1414,1010.4519,424.77072,170.47502,7.7375655,27.192701,28.071404,26.434725,-6.483011,3.6728003
2040-08-01,69.561066,6.314662,79.19992,18.22334,2.1308732,1007.6303,1011.72546,415.2947,225.09846,8.362809,27.191761,28.049112,26.417688,-6.9686303,4.1493826
2040-09-01,68.90829,5.884287,77.6681,17.433573,0.7960769,1008.5204,1012.5473,405.99228,268.823,7.635086,26.843147,27.715645,26.061157,-5.79878,4.4534345
2040-10-01,61.95703,5.274117,77.12794,17.685713,1.0072736,1007.4886,1011.3211,401.0948,300.6178,7.4061637,27.210266,28.116354,26.359053,-6.4062133,3.1112852
2040-11-01,66.83847,4.3813887,81.60751,18.535057,4.2246933,1006.3767,1010.2803,417.1905,255.35258,6.3202415,26.971584,27.795977,26.210224,-5.5349803,2.2834485
2040-12-01,67.980316,2.949597,82.23059,18.702974,3.6655366,1005.51044,1009.53796,418.7008,263.3294,3.7228901,26.941553,27.657461,26.276913,-1.4419518,1.1912334
2041-01-01,65.137665,3.626118,82.526665,19.42892,4.373907,1004.76935,1008.8342,419.29,270.17453,4.1404123,27.458906,28.234264,26.731962,0.51972705,0.7631499
2041-02-01,63.77942,4.3854446,82.599075,19.520922,8.445804,1005.4983,1009.6781,423.4942,241.1367,4.5877247,27.538797,28.357637,26.811695,1.3568645,0.67858905
2041-03-01,66.77642,3.6340823,82.708244,19.615227,7.3114777,1005.6144,1009.7638,426.82187,228.64055,3.821225,27.612143,28.387846,26.90588,1.3216878,0.34341156
2041-04-01,63.83285,3.3728116,82.70252,19.810602,5.9198613,1006.43463,1010.61554,425.5081,233.66356,3.6778283,27.80549,28.624027,27.067934,-2.1936219,0.29678747
